date,open,high,low,close,volume,number of trades,Binance Coin BNB
2018-04-05 01:00:00,12.26200000,12.34000000,12.09300000,12.17990000,150396.28000000,4477,0
2018-04-05 02:00:00,12.17950000,12.33000000,12.10000000,12.13590000,122044.35000000,2971,13
2018-04-05 03:00:00,12.13610000,12.49910000,12.12310000,12.47000000,163226.93000000,3529,28
2018-04-05 04:00:00,12.46990000,12.60000000,12.32020000,12.41470000,204340.86000000,5110,14
2018-04-05 05:00:00,12.41480000,12.59850000,12.39400000,12.48870000,172411.34000000,3442,0
2018-04-05 06:00:00,12.48420000,12.48870000,12.23010000,12.26660000,159425.78000000,3247,36
2018-04-05 07:00:00,12.25100000,12.35000000,12.15000000,12.21930000,139602.55000000,3415,11
2018-04-05 08:00:00,12.21930000,12.59990000,12.19320000,12.52200000,256601.37000000,4714,54
2018-04-05 09:00:00,12.52200000,12.59400000,12.44680000,12.49860000,93923.48000000,2626,41
2018-04-05 10:00:00,12.49000000,12.49860000,12.34840000,12.42060000,87028.53000000,2177,30
2018-04-05 11:00:00,12.42060000,12.54890000,12.35330000,12.48000000,97900.92000000,1984,27
2018-04-05 12:00:00,12.47990000,12.49990000,12.25540000,12.32030000,169647.47000000,3610,25
2018-04-05 13:00:00,12.33000000,12.50000000,12.25010000,12.48000000,158340.21000000,3772,39
2018-04-05 14:00:00,12.48000000,12.65000000,12.37070000,12.42500000,211541.89000000,4415,22
2018-04-05 15:00:00,12.42500000,12.55000000,12.32000000,12.41980000,163087.06000000,3340,15
2018-04-05 16:00:00,12.39950000,12.50220000,12.30900000,12.41660000,161194.21000000,3518,16
2018-04-05 17:00:00,12.41700000,12.51000000,12.35100000,12.38480000,163890.74000000,2761,64
2018-04-05 18:00:00,12.38480000,12.48900000,12.36920000,12.43000000,206441.12000000,1883,33
2018-04-05 19:00:00,12.43310000,12.44940000,12.30010000,12.32010000,251551.01000000,2546,17
2018-04-05 20:00:00,12.32010000,12.36540000,12.27000000,12.34390000,220172.07000000,1967,46
2018-04-05 21:00:00,12.32030000,12.39610000,12.27990000,12.36760000,207544.53000000,1363,43
2018-04-05 22:00:00,12.36760000,12.49080000,12.35000000,12.45400000,176782.30000000,1967,13
2018-04-05 23:00:00,12.45400000,12.50050000,12.40210000,12.48880000,361879.47000000,2094,27
2018-04-06 00:00:00,12.48880000,12.70010000,12.46230000,12.60950000,196177.83000000,3975,27
2018-04-06 01:00:00,12.61000000,12.65900000,12.53040000,12.56000000,81398.94000000,1978,40
2018-04-06 02:00:00,12.56000000,12.59810000,12.46850000,12.51770000,62755.70000000,1483,27
2018-04-06 03:00:00,12.53000000,12.55000000,12.42000000,12.48630000,77885.37000000,1556,43
2018-04-06 04:00:00,12.48210000,12.53950000,12.44370000,12.51620000,59390.89000000,1228,15
2018-04-06 05:00:00,12.51620000,12.53520000,12.42000000,12.42000000,92728.54000000,1666,55
2018-04-06 06:00:00,12.42010000,12.45180000,12.14000000,12.25040000,314267.84000000,8325,25
2018-04-06 07:00:00,12.26020000,12.29420000,12.13200000,12.25400000,139600.41000000,2613,46
2018-04-06 08:00:00,12.25400000,12.28990000,12.17000000,12.23570000,122878.78000000,1906,22
2018-04-06 09:00:00,12.24500000,12.24500000,12.10100000,12.21600000,88675.12000000,1867,43
2018-04-06 10:00:00,12.21600000,12.26800000,12.10010000,12.12000000,70748.62000000,1674,41
2018-04-06 11:00:00,12.10070000,12.34500000,12.05900000,12.12000000,145504.81000000,3583,19
2018-04-06 12:00:00,12.12000000,12.16170000,12.01750000,12.05020000,127717.75000000,2571,17
2018-04-06 13:00:00,12.05010000,12.33000000,12.01150000,12.27200000,160864.48000000,3002,24
2018-04-06 14:00:00,12.27270000,12.35000000,12.20000000,12.20030000,119360.61000000,2221,16
2018-04-06 15:00:00,12.20030000,12.25000000,12.15100000,12.22950000,65343.48000000,1114,24
2018-04-06 16:00:00,12.20520000,12.28030000,12.15000000,12.18290000,118247.40000000,1633,24
2018-04-06 17:00:00,12.19630000,12.23380000,12.15100000,12.23130000,152929.11000000,1110,8
2018-04-06 18:00:00,12.20930000,12.25000000,12.13000000,12.14840000,180356.14000000,1336,26
2018-04-06 19:00:00,12.14830000,12.21970000,12.10010000,12.17070000,156543.30000000,1065,36
2018-04-06 20:00:00,12.17040000,12.19010000,12.13010000,12.17710000,136410.43000000,885,10
2018-04-06 21:00:00,12.17700000,12.20000000,12.14780000,12.17180000,109724.16000000,770,11
2018-04-06 22:00:00,12.17180000,12.22800000,12.10690000,12.13010000,211245.16000000,1444,0
2018-04-06 23:00:00,12.13000000,12.28750000,12.12100000,12.25990000,161082.79000000,2378,28
2018-04-07 00:00:00,12.26000000,12.30220000,12.22000000,12.30220000,55893.51000000,864,14
2018-04-07 01:00:00,12.30210000,12.57220000,12.28230000,12.46020000,253972.07000000,5359,43
2018-04-07 02:00:00,12.47480000,12.60000000,12.46000000,12.49000000,127549.69000000,2627,44
2018-04-07 03:00:00,12.47600000,12.55160000,12.44150000,12.48000000,95970.56000000,2025,0
2018-04-07 04:00:00,12.48000000,12.50770000,12.43000000,12.49010000,66671.83000000,1439,31
2018-04-07 05:00:00,12.49820000,12.52730000,12.40100000,12.42860000,80380.51000000,1865,15
2018-04-07 06:00:00,12.43380000,12.48170000,12.41120000,12.45940000,65588.04000000,1401,41
2018-04-07 07:00:00,12.45950000,12.48210000,12.41120000,12.43280000,76070.00000000,1395,26
2018-04-07 08:00:00,12.43280000,12.64530000,12.41600000,12.60600000,128373.44000000,2314,25
2018-04-07 09:00:00,12.60010000,12.64870000,12.48100000,12.53690000,137913.28000000,1896,37
2018-04-07 10:00:00,12.53730000,12.55050000,12.48060000,12.48060000,110342.51000000,1310,0
2018-04-07 11:00:00,12.48100000,12.52000000,12.44300000,12.51800000,117530.24000000,1246,22
2018-04-07 12:00:00,12.51790000,12.56690000,12.48300000,12.52300000,97846.42000000,1232,10
2018-04-07 13:00:00,12.52650000,12.53970000,12.22200000,12.38900000,177128.84000000,3774,46
2018-04-07 14:00:00,12.38870000,12.42000000,12.27120000,12.31080000,118623.95000000,1741,9
2018-04-07 15:00:00,12.31100000,12.55250000,12.26860000,12.54450000,225482.67000000,4584,34
2018-04-07 16:00:00,12.52860000,12.63020000,12.48000000,12.53990000,322104.74000000,4153,9
2018-04-07 17:00:00,12.53490000,12.54000000,12.43110000,12.43910000,137400.58000000,1673,26
2018-04-07 18:00:00,12.43910000,12.46490000,12.34400000,12.42860000,151383.24000000,2330,46
2018-04-07 19:00:00,12.42860000,12.44140000,12.37000000,12.42410000,169599.71000000,1647,19
2018-04-07 20:00:00,12.42420000,12.53000000,12.39990000,12.51010000,140399.86000000,1526,32
2018-04-07 21:00:00,12.51010000,12.51800000,12.41070000,12.49500000,147461.58000000,1273,47
2018-04-07 22:00:00,12.49500000,12.50860000,12.35000000,12.40840000,114409.11000000,1440,26
2018-04-07 23:00:00,12.40840000,12.50000000,12.33000000,12.50000000,138737.53000000,2189,29
2018-04-08 00:00:00,12.50000000,12.52160000,12.43750000,12.43800000,119153.32000000,1451,29
2018-04-08 00:00:00,12.50000000,12.52160000,12.43750000,12.43800000,119153.32000000,1451,17
2018-04-08 01:00:00,12.43800000,12.46850000,12.38000000,12.43960000,94479.66000000,1249,17
2018-04-08 02:00:00,12.43960000,12.43980000,12.37230000,12.39000000,111082.92000000,1005,9
2018-04-08 03:00:00,12.39000000,12.49320000,12.36420000,12.42900000,110681.20000000,1644,0
2018-04-08 04:00:00,12.44910000,12.51460000,12.41860000,12.45440000,112492.98000000,1226,0
2018-04-08 05:00:00,12.45140000,12.51000000,12.35100000,12.41470000,124039.08000000,1861,27
2018-04-08 06:00:00,12.41470000,12.42690000,12.35020000,12.38690000,97456.03000000,1074,8
2018-04-08 07:00:00,12.39710000,12.42860000,12.30000000,12.33200000,108128.68000000,2210,8
2018-04-08 08:00:00,12.32000000,12.41980000,12.31010000,12.40000000,83957.05000000,1095,0
2018-04-08 09:00:00,12.38160000,12.45000000,12.37300000,12.41920000,105493.67000000,1469,0
2018-04-08 10:00:00,12.41890000,12.41990000,12.15330000,12.22000000,189777.74000000,5885,14
2018-04-08 11:00:00,12.20500000,12.41920000,12.17000000,12.41920000,171754.31000000,5422,6
2018-04-08 12:00:00,12.41920000,12.42000000,12.30500000,12.34110000,125369.96000000,2528,0
2018-04-08 13:00:00,12.34110000,12.34780000,12.24570000,12.29880000,119879.42000000,2295,5
2018-04-08 14:00:00,12.29700000,12.30300000,12.25100000,12.26000000,96578.99000000,1262,20
2018-04-08 15:00:00,12.26010000,12.30000000,12.23230000,12.24120000,98589.28000000,1539,0
2018-04-08 16:00:00,12.24100000,12.27260000,12.18730000,12.19990000,132110.40000000,2685,15
2018-04-08 17:00:00,12.19990000,12.24110000,12.13000000,12.24090000,219443.11000000,2043,0
2018-04-08 18:00:00,12.23010000,12.28400000,12.21000000,12.23670000,170890.11000000,1585,15
2018-04-08 19:00:00,12.23510000,12.23510000,12.13910000,12.18400000,205726.21000000,1717,11
2018-04-08 20:00:00,12.18300000,12.18300000,12.13670000,12.14600000,151016.84000000,1644,18
2018-04-08 21:00:00,12.14600000,12.19400000,12.13330000,12.19400000,126719.55000000,982,13
2018-04-08 22:00:00,12.18220000,12.25000000,12.15660000,12.17000000,105996.33000000,1773,30
2018-04-08 23:00:00,12.15670000,12.18060000,12.11000000,12.13110000,104407.94000000,2244,0
2018-04-09 00:00:00,12.12440000,12.16210000,12.07000000,12.08000000,133974.99000000,2740,8
2018-04-09 01:00:00,12.08000000,12.32000000,12.07140000,12.28980000,172057.47000000,3592,31
2018-04-09 02:00:00,12.28980000,12.33980000,12.12810000,12.13520000,178372.03000000,3612,8
2018-04-09 03:00:00,12.12810000,12.24110000,12.10500000,12.21980000,134635.67000000,2773,16
2018-04-09 04:00:00,12.21220000,12.29660000,12.19070000,12.27570000,117937.84000000,2268,8
2018-04-09 05:00:00,12.27100000,12.29990000,12.21240000,12.29990000,85198.48000000,1589,23
2018-04-09 06:00:00,12.29980000,12.55000000,12.29490000,12.43000000,305915.74000000,5743,21
2018-04-09 07:00:00,12.42980000,12.49300000,12.35500000,12.43170000,138081.14000000,2560,6
2018-04-09 08:00:00,12.42000000,12.47090000,12.40780000,12.45770000,124874.15000000,2357,19
2018-04-09 09:00:00,12.45000000,12.48000000,12.22490000,12.24980000,154855.33000000,3630,12
2018-04-09 10:00:00,12.24110000,12.27760000,11.68680000,11.77000000,380376.07000000,10983,11
2018-04-09 11:00:00,11.77000000,11.82410000,11.51000000,11.76010000,230953.80000000,6258,5
2018-04-09 12:00:00,11.76050000,11.84920000,11.65010000,11.73030000,88934.58000000,3083,14
2018-04-09 13:00:00,11.72440000,11.73700000,11.60010000,11.63850000,70984.13000000,2289,17
2018-04-09 14:00:00,11.61570000,11.94900000,11.53000000,11.81910000,277918.29000000,7387,13
2018-04-09 15:00:00,11.83500000,11.88240000,11.75400000,11.80000000,63985.37000000,1919,4
2018-04-09 16:00:00,11.79990000,11.81000000,11.71110000,11.75880000,43061.60000000,1575,13
2018-04-09 17:00:00,11.75880000,11.79940000,11.71530000,11.76740000,22177.81000000,1081,9
2018-04-09 18:00:00,11.75150000,11.79000000,11.71000000,11.72000000,19997.37000000,1015,9
2018-04-09 19:00:00,11.71100000,11.75000000,11.55410000,11.62170000,74257.34000000,2877,10
2018-04-09 20:00:00,11.62170000,11.74500000,11.55000000,11.71000000,60469.40000000,3066,32
2018-04-09 21:00:00,11.68610000,11.73970000,11.64010000,11.72490000,34807.08000000,1529,13
2018-04-09 22:00:00,11.72490000,11.73000000,11.66110000,11.70500000,25912.49000000,1078,7
2018-04-09 23:00:00,11.70500000,11.89610000,11.69810000,11.88880000,71355.38000000,2266,15
2018-04-10 00:00:00,11.88320000,11.98830000,11.80050000,11.90000000,85261.82000000,2465,0
2018-04-10 01:00:00,11.90000000,11.93950000,11.77000000,11.92020000,64867.56000000,1838,22
2018-04-10 02:00:00,11.92020000,12.17580000,11.90000000,12.09200000,122960.36000000,2848,39
2018-04-10 03:00:00,12.09180000,12.36960000,12.07240000,12.35990000,221878.24000000,4513,24
2018-04-10 04:00:00,12.35990000,12.44100000,12.20970000,12.26200000,177223.66000000,3325,33
2018-04-10 05:00:00,12.26200000,12.34990000,12.18000000,12.23000000,86712.21000000,1991,8
2018-04-10 06:00:00,12.22970000,12.23550000,11.97600000,12.05700000,112546.94000000,2268,14
2018-04-10 07:00:00,12.04000000,12.15000000,11.97600000,12.01150000,75771.15000000,2539,32
2018-04-10 08:00:00,12.01150000,12.06500000,11.82200000,12.03990000,94276.72000000,3140,18
2018-04-10 09:00:00,12.03090000,12.16160000,12.00650000,12.16150000,66920.84000000,2334,12
2018-04-10 10:00:00,12.13920000,12.25000000,12.03010000,12.06500000,76962.26000000,2859,23
2018-04-10 11:00:00,12.06490000,12.09030000,11.94410000,12.06020000,62573.13000000,1840,10
2018-04-10 12:00:00,12.05470000,12.22800000,12.05370000,12.18980000,89918.11000000,2324,14
2018-04-10 13:00:00,12.18210000,12.22000000,12.15000000,12.16010000,89444.06000000,1912,13
2018-04-10 14:00:00,12.16000000,12.18000000,12.02920000,12.05000000,125760.38000000,2111,8
2018-04-10 15:00:00,12.05000000,12.19000000,12.03500000,12.09210000,162434.04000000,4542,8
2018-04-10 16:00:00,12.08020000,12.13900000,12.06900000,12.06900000,129197.23000000,2203,9
2018-04-10 17:00:00,12.06900000,12.14000000,12.05100000,12.09500000,158546.83000000,1785,26
2018-04-10 18:00:00,12.08420000,12.11900000,12.03500000,12.06000000,203028.32000000,1525,5
2018-04-10 19:00:00,12.05440000,12.09000000,12.04770000,12.07380000,230060.84000000,1396,9
2018-04-10 20:00:00,12.06870000,12.08000000,12.03000000,12.04400000,314445.83000000,1966,10
2018-04-10 21:00:00,12.05010000,12.09100000,12.00600000,12.05780000,304570.75000000,2088,0
2018-04-10 22:00:00,12.05770000,12.05820000,11.87320000,11.90000000,185368.59000000,3598,29
2018-04-10 23:00:00,11.90000000,12.16000000,11.86000000,12.09040000,208662.64000000,3831,16
2018-04-11 00:00:00,12.11210000,12.15000000,11.97000000,11.99990000,106952.97000000,2635,15
2018-04-11 01:00:00,11.99000000,12.02570000,11.95000000,11.97000000,105366.79000000,1681,37
2018-04-11 02:00:00,11.96990000,11.98310000,11.84000000,11.84500000,125917.92000000,2992,15
2018-04-11 03:00:00,11.85620000,11.91990000,11.77000000,11.91780000,146649.56000000,3268,24
2018-04-11 04:00:00,11.91490000,11.94910000,11.85000000,11.92000000,90559.72000000,1527,41
2018-04-11 05:00:00,11.92920000,11.98600000,11.85000000,11.87640000,100769.45000000,1819,30
2018-04-11 06:00:00,11.87570000,11.90700000,11.77100000,11.83980000,107192.43000000,2140,27
2018-04-11 07:00:00,11.83230000,11.90000000,11.79600000,11.90000000,92546.56000000,1333,25
2018-04-11 08:00:00,11.89990000,11.90330000,11.87000000,11.89650000,79119.82000000,979,27
2018-04-11 09:00:00,11.89650000,11.91200000,11.81000000,11.86040000,78395.26000000,1289,23
2018-04-11 10:00:00,11.84250000,11.86400000,11.81000000,11.84410000,74583.80000000,1369,18
2018-04-11 11:00:00,11.84410000,11.99000000,11.79420000,11.97380000,143958.34000000,1990,23
2018-04-11 12:00:00,11.97120000,11.97570000,11.90900000,11.95920000,82914.88000000,1025,7
2018-04-11 13:00:00,11.95920000,12.13000000,11.95060000,12.03950000,209586.44000000,3356,36
2018-04-11 14:00:00,12.03870000,12.06000000,11.99300000,12.03100000,148120.28000000,2004,20
2018-04-11 15:00:00,12.03070000,12.04680000,11.97000000,12.00640000,152124.87000000,1424,4
2018-04-11 16:00:00,11.99020000,11.99880000,11.88710000,11.92300000,132051.12000000,1976,18
2018-04-11 17:00:00,11.92240000,11.95000000,11.88590000,11.91490000,140159.95000000,1588,9
2018-04-11 18:00:00,11.90030000,11.97100000,11.86040000,11.89380000,121678.10000000,2004,5
2018-04-11 19:00:00,11.89380000,11.93970000,11.86990000,11.92200000,141778.51000000,1327,19
2018-04-11 20:00:00,11.92190000,11.99900000,11.85810000,11.88500000,263595.65000000,1921,26
2018-04-11 21:00:00,11.88230000,11.96760000,11.86050000,11.96760000,202246.20000000,1461,25
2018-04-11 22:00:00,11.96760000,12.03000000,11.89780000,11.93010000,269059.40000000,2758,7
2018-04-11 23:00:00,11.93650000,12.33000000,11.90000000,12.33000000,278818.14000000,5367,16
2018-04-12 00:00:00,12.33000000,12.48360000,12.23330000,12.35060000,342996.43000000,7364,100
2018-04-12 01:00:00,12.35090000,12.37190000,12.15000000,12.28000000,167255.03000000,3563,22
2018-04-12 02:00:00,12.27060000,12.32780000,12.20110000,12.27960000,144806.32000000,3049,8
2018-04-12 03:00:00,12.27400000,12.29530000,12.14010000,12.17880000,123439.76000000,2895,16
2018-04-12 04:00:00,12.17810000,12.35000000,12.16130000,12.29840000,99107.67000000,3375,0
2018-04-12 05:00:00,12.29300000,12.35000000,12.18300000,12.26850000,66761.86000000,2117,8
2018-04-12 06:00:00,12.26800000,12.29900000,11.86810000,11.87000000,127716.73000000,3479,28
2018-04-12 07:00:00,11.89000000,12.01430000,11.85000000,11.95210000,147299.56000000,3535,13
2018-04-12 08:00:00,11.95130000,11.95210000,11.89510000,11.91620000,75758.33000000,1568,6
2018-04-12 09:00:00,11.91620000,12.02170000,11.90410000,12.02150000,75838.98000000,1703,12
2018-04-12 10:00:00,12.01920000,12.16820000,11.99260000,12.11700000,82545.43000000,2342,17
2018-04-12 11:00:00,12.11700000,12.80000000,12.11700000,12.51370000,861328.17000000,23092,15
2018-04-12 12:00:00,12.51370000,12.60840000,12.37000000,12.51500000,382143.71000000,9221,5
2018-04-12 13:00:00,12.51500000,12.62500000,12.46280000,12.59270000,212246.94000000,4841,31
2018-04-12 14:00:00,12.57480000,12.61220000,12.45000000,12.49000000,157350.78000000,3854,26
2018-04-12 15:00:00,12.49000000,12.55280000,12.47300000,12.54000000,93024.07000000,2425,43
2018-04-12 16:00:00,12.54000000,12.54000000,12.29000000,12.39280000,128753.51000000,3016,22
2018-04-12 17:00:00,12.39100000,12.49840000,12.32000000,12.42540000,162002.45000000,4767,14
2018-04-12 18:00:00,12.41630000,12.42540000,12.29900000,12.37380000,159943.76000000,2545,24
