username,date,retweets,favorites,text
CryptoBoomNews,2018-05-16 14:38,51,142,"VeChain ( # VEN) signs a partnership with Bright Foods to integrate # blockchain into its operations. Bright Foods is owned by the Shanghai government and is the 2nd largest food company in China https://medium.com/@vechainofficial/vechain-signs-a-partnership-with-bright-foods-and-its-it-tech-subsidiary-shanghai-xiandao-food-to-e4a38b331d41 …"
BangCryptoBang,2018-05-16 03:05,18,84,"Do you know how many trips and total lbs of Sushi was tested by Vechain and Logsafer (a very large logistic platform and logistic insurance provider) before a usecase was created? Yea, vechain started this 1.5 years ago. Wayyyyy ahead. $ VET $ VEN # vechainenterprisesolution"
BangCryptoBang,2018-05-16 02:39,10,67,"More insurance use-case to come, will blow your mind. Meanwhile, Check out logistic insurance use case at,https://medium.com/@vechainofficial?source=linkShare-14493e5cbb9c-1526437612 … and also check out who @ DNVGL is before you claim shipping. Notice # vechain, We are coming. # vechain $ VET $ VEN"
coins2moon,2018-05-15 10:53,18,55,"I just published “A Technical Analyse of Vechain” https://medium.com/@Coins2moon/a-technical-analyse-of-vechain-8a6cf09c16ff … $ VEN $ VET $ BTC $ ETH"
BangCryptoBang,2018-05-15 03:16,21,98,"Circle is a good startup, its cool to partner, but it doesn’t make a difference if they don’t. I get more excited when # VeChain partners with established enterprises within the traditional business world, that means # VeChain is helping with # blockchainmassadoption. $ VET $ VEN"
Crypto_Ed_NL,2018-05-14 21:43,73,400,"1 of our groupmembers just visited Vechain booth and they confirmed, Sunny will not only be in the pane, but there will also be an announcement to look forward to...... $ VEN"
Tha_messengerr,2018-05-14 20:53,12,60,"This is the Magazine of VeChain at Consensus! The colors on the magazine are the exact same colors as the Circle logo! The eye = Jim Br[eye]r This is exciting !!! Can’t wait for tomorrow $ VEN Retweet pic.twitter.com/SSSZoh30wW"
VeChainJapan,2018-05-14 14:21,25,60,"皆様お待たせしました！ # Vechain 日本初Meet-upを開催したいと思います！詳細は明日から発表させていただきます！その前に、Vechain Japanのイラストコンテストを発表したいと思います！応募要項は下記をご覧ください。 # VET # VEN # vechainjapanpic.twitter.com/ZUudFCMdXa"
RedPriest_The,2018-05-14 11:19,17,72,"Can't wait to see what $ VEN has in store for us at & after # Consensus2018 ! We can start a countdown to mainnet in june. Wallet, whitepaper, new ICOs, and more - just a matter of waiting. A minimum of 50% # vechain funding for new ICOs... $ BTC $ ETH $ EOS # crypto # ethkiller"
3amJew,2018-05-14 10:47,22,88,"People say Ethereum $ eth will flip Bitcoin $ btc . Well what they don't know is that VeChain $ ven $ vet will flip Ethereum # Consensus2018 # crypto # news $ xrp $ bch $ eos $ ltc $ ada $ xlm $ miota $ trx $ neo $ xmr $ dash $ xem $ bcn $ etc $ icx $ cnn $ bnb $ omg $ zil $ xvg $ lsk $ ont $ wanpic.twitter.com/UFpcoZfXbQ"
vechaininsider,2018-05-14 10:18,19,64,"Some great exposure for Vechain on the back of the # Consensus2018 magazine! $ btc $ ven pic.twitter.com/J5ZiJsJt7O"
vechaininsider,2018-05-13 08:33,24,81,"We have all seen the problems projects like Waltonchain faced after they launched their mainnet. Because the VeChain blockchain WILL have a massive amount of transactions right from its launch, VeChain has set up a rigorous testing period. http://vechaininsider.com/news/vechain-mainnet-release-date-and-schedule/ … $ VEN $ WTC"
OtcritPlatform,2018-05-12 22:56,27,36,"Are all of partnerships # vechain claims to have authentic? Their relationships with companies and even the Chinese government are investigated in this report. # otcritico $ ven # vechain https://www.otcrit.org/reports/17"
WaltonChainUK,2018-05-10 21:38,40,83,"Exposed: the TRUTH behind the China-Korea # Blockchain project that will become the platform for global economy. https://medium.com/@dlowstacks/how-waltonchains-parent-child-chain-infrastructure-uniquely-positions-waltonchain-as-the-central-8d615915626e … # cryptocurrency # Eurovision # BRI # OBOR # BRICS # ethereum # bitcoin # vechain $ ven $ eth $ iota $ amb $ trac # RT # RFID # smartcity # ai # ml # ar"
phil_hellmuth,2018-05-10 20:06,48,235,"Flying into Vegas for the day to chill w VEN (VEChain) CEO and Founder @ SunshineLu24 and DBet CEO and Founder @ JedidiahTaylor, flying out at 9:30 PM # InAndOut # CryptoLords # POSITIVITY # CuttingEdge"
ethfinex,2018-05-10 10:29,54,190,"VeChain aims to track the movement of products and shipments in real time using the Ethereum blockchain, with the goal of reducing costs and increasing transparency. $ VEN will begin trading today on https://www.ethfinex.com/  at 13.30 UTC. @ vechainofficialpic.twitter.com/JYaqUauukU"
KryptoWiki,2018-05-06 19:05,0,1,"PricewaterhouseCoopers (PwC), eine internationale Wirtschaftsprüfungs- und Beratungsgesellschaft, hat sich an VeChain beteiligt. https://buff.ly/2jCVJmB # vechain # ven pic.twitter.com/LAMMioiSXD"
CryptoStatsBot,2018-05-06 04:00,0,0,"Biggest Gainers (1 hr) Cortex $ CTXC 4.36% SIRIN LABS Token $ SRN 3.93% All Sports $ SOC 3.81% 0x $ ZRX 2.65% VeChain $ VEN 2.41%"
BangCryptoBang,2018-05-04 20:47,24,111,"Mainstream Media Yahoo Finance Reports PwC + # VeChain joint business relationship + investment news. $ VET $ VEN $ BTC $ ETH $ EOS $ NEO $ ONThttps://finance.yahoo.com/news/big-four-giant-pwc-invests-124712048.html …"
crypto_bobby,2018-05-04 10:36,33,143,"Woah `PwC Hong Kong and PwC Singapore have each acquired a small ownership interest in VeChain.` $ VEN https://twitter.com/pwc_china/status/992339680250089472 …"
CryptoLeee,2018-05-04 09:54,30,115,"Wooooooshhhhhh! I'm gonna call me first child $ VEN. Yes with the Dollar sign. Another huge partnership for # VeChain. It just keeps going and going. ARE YOU NOT ENTERTAINED!? ____ # Crypto $ BTC $ Alts $ Ethhttps://twitter.com/PwC_China/status/992339680250089472 …"
CryptoLeee,2018-05-03 04:45,18,114,"Ha! $ VEN is one of the working partners in MOBI. This is freaking huge. Another milestone for # Vechain! https://twitter.com/JeromeGrilleres/status/991890846717853697 …"
RossGeoffreys,2018-05-02 15:24,0,1,"BMW, Bosch, Ford, General Motors, Renault, Ethereum’s ConsenSys, IBM, Hyperledger, Launch Mobility Open Blockchain Initiative # VeChain # VEN # Blockchainhttps://www.trustnodes.com/2018/05/02/bmw-bosch-ford-general-motors-renault-ethereums-consensys-ibm-hyperledger-launch-mobility-open-blockchain-initiative …"
Crypto_Ed_NL,2018-05-02 14:18,98,403,"Vechain $ VEN https://cryptonews.com/news/giant-automakers-co-start-global-blockchain-initiative-1698.htm …"
CryptoLeee,2018-05-02 13:40,31,84,"Well well well.. would you look at this. Mobility Open Blockchain Initiative aka MOBI = BMW, Ford, GM, Renault. And look who's partner? $ VEN baby. # Vechain for world domination! https://cryptonews.com/news/giant-automakers-co-start-global-blockchain-initiative-1698.htm …"
moonmining26,2018-05-02 11:02,0,0,"Top/Flop Coin : Min/Max 7 day : $ USDT (Tether) -0.1% / $ AE (Aeternity) 98.88% Min/Max 24 hour : $ XLM (Stellar) -0.0% / $ DGB (DigiByte) 9.88% Min/Max 7 day : $ STEEM (Steem) -0.01% / $ VEN (VeChain) 3.66%"
Crypto_Ed_NL,2018-05-02 08:11,67,357,"Funnie to see people stating that my Vechain prediction is impossible. Either they have a short memory or are only recently in crypto. Early 2017 ETH was trading around $10,- The plans and strategy I see now at $ VEN look way more solid and promising as ETH back then IMO"
CKFX365,2018-05-01 22:57,0,1,"DigiByte ($DGB) Verge ($XVG) VeChain ($VEN) Chart updates # fxtrading… https://www.instagram.com/p/BiQJ3qHhJXN/?utm_source=twitter …"
