date,open,high,low,close,volume,number of trades,Enigma ENG,sentiment
2018-04-01 23:00:00,0.00020116,0.00020117,0.00019894,0.00019940,25887.00000000,209,26.0,0.0
2018-04-02 00:00:00,0.00019937,0.00019940,0.00019750,0.00019893,62000.00000000,198,0.0,0.0
2018-04-02 01:00:00,0.00019829,0.00020412,0.00019790,0.00020188,53416.00000000,277,0.0,0.0
2018-04-02 02:00:00,0.00020206,0.00020445,0.00020144,0.00020144,87397.00000000,285,0.0,0.0
2018-04-02 03:00:00,0.00020134,0.00020386,0.00020013,0.00020046,13961.00000000,223,0.0,0.0
2018-04-02 04:00:00,0.00020077,0.00020332,0.00020077,0.00020117,15421.00000000,215,0.0,0.0
2018-04-02 05:00:00,0.00020117,0.00020258,0.00020084,0.00020184,20766.00000000,163,0.0,0.0
2018-04-02 06:00:00,0.00020146,0.00020306,0.00019965,0.00020008,47595.00000000,167,24.0,0.1819047619047619
2018-04-02 07:00:00,0.00020019,0.00020204,0.00019943,0.00020144,29276.00000000,157,44.0,0.0
2018-04-02 08:00:00,0.00020079,0.00020966,0.00019999,0.00020499,38208.00000000,391,42.0,0.0
2018-04-02 09:00:00,0.00020545,0.00020799,0.00020365,0.00020517,24963.00000000,348,100.0,0.0
2018-04-02 10:00:00,0.00020517,0.00020713,0.00020245,0.00020468,41427.00000000,215,19.0,0.0
2018-04-02 11:00:00,0.00020468,0.00020966,0.00020468,0.00020779,39060.00000000,393,88.0,0.0
2018-04-02 12:00:00,0.00020817,0.00020905,0.00020561,0.00020803,57084.00000000,349,0.0,0.0
2018-04-02 13:00:00,0.00020801,0.00021100,0.00020605,0.00020730,60003.00000000,270,15.0,0.0
2018-04-02 14:00:00,0.00020730,0.00020996,0.00020729,0.00020818,44775.00000000,309,14.0,0.0
2018-04-02 15:00:00,0.00020818,0.00020886,0.00020585,0.00020734,90875.00000000,301,28.0,0.0
2018-04-02 16:00:00,0.00020735,0.00020980,0.00020711,0.00020863,67091.00000000,313,0.0,0.0
2018-04-02 17:00:00,0.00020864,0.00020882,0.00020716,0.00020748,26209.00000000,277,0.0,0.0
2018-04-02 18:00:00,0.00020748,0.00021000,0.00020714,0.00020920,62972.00000000,279,14.0,1.0
2018-04-02 19:00:00,0.00020909,0.00021296,0.00020800,0.00020948,111005.00000000,560,30.0,0.0
2018-04-02 20:00:00,0.00020904,0.00021228,0.00020830,0.00020904,88455.00000000,279,34.0,0.0
2018-04-02 21:00:00,0.00020908,0.00021001,0.00020900,0.00020907,125869.00000000,259,78.0,0.0
2018-04-02 22:00:00,0.00020913,0.00021248,0.00020913,0.00020931,45847.00000000,344,0.0,0.0
2018-04-02 23:00:00,0.00020931,0.00021163,0.00020931,0.00020974,16670.00000000,236,0.0,0.0
2018-04-03 00:00:00,0.00020971,0.00021464,0.00020952,0.00021134,82236.00000000,385,24.0,0.0
2018-04-03 01:00:00,0.00021134,0.00021321,0.00020938,0.00020999,43097.00000000,209,0.0,0.0
2018-04-03 02:00:00,0.00020969,0.00021094,0.00020915,0.00020915,50894.00000000,196,24.0,0.0
2018-04-03 03:00:00,0.00020916,0.00021118,0.00020913,0.00020913,32492.00000000,326,0.0,0.0
2018-04-03 04:00:00,0.00020914,0.00021310,0.00020913,0.00021099,109816.00000000,293,0.0,0.0
2018-04-03 05:00:00,0.00021174,0.00021386,0.00021024,0.00021287,63308.00000000,391,0.0,0.0
2018-04-03 06:00:00,0.00021383,0.00021478,0.00021280,0.00021458,51094.00000000,381,44.0,0.0
2018-04-03 07:00:00,0.00021394,0.00021475,0.00021325,0.00021352,150119.00000000,292,20.0,0.19318181818181818
2018-04-03 08:00:00,0.00021352,0.00021433,0.00021179,0.00021180,262640.00000000,391,0.0,0.0
2018-04-03 09:00:00,0.00021180,0.00021245,0.00021172,0.00021219,119141.00000000,302,37.0,0.0
2018-04-03 10:00:00,0.00021219,0.00021220,0.00021076,0.00021166,42110.00000000,269,0.0,0.0
2018-04-03 11:00:00,0.00021165,0.00021219,0.00021036,0.00021075,22315.00000000,196,64.0,0.0
2018-04-03 12:00:00,0.00021075,0.00021091,0.00020910,0.00020917,64088.00000000,442,15.0,0.0
2018-04-03 13:00:00,0.00020910,0.00020921,0.00020511,0.00020738,162325.00000000,455,14.0,0.0
2018-04-03 14:00:00,0.00020710,0.00020921,0.00020660,0.00020920,100597.00000000,415,0.0,0.0
2018-04-03 15:00:00,0.00020872,0.00021010,0.00020802,0.00021001,89125.00000000,294,0.0,0.0
2018-04-03 16:00:00,0.00020982,0.00021200,0.00020962,0.00021049,120392.00000000,456,14.0,0.0
2018-04-03 17:00:00,0.00021030,0.00021232,0.00021010,0.00021138,44265.00000000,313,42.0,0.0
2018-04-03 18:00:00,0.00021012,0.00021306,0.00020921,0.00020922,50998.00000000,342,0.0,0.0
2018-04-03 19:00:00,0.00020921,0.00020953,0.00020607,0.00020712,119478.00000000,414,29.0,0.0
2018-04-03 20:00:00,0.00020700,0.00020782,0.00020605,0.00020697,31804.00000000,396,16.0,0.0
2018-04-03 21:00:00,0.00020697,0.00020698,0.00020491,0.00020697,109519.00000000,413,0.0,0.0
2018-04-03 22:00:00,0.00020697,0.00021129,0.00020575,0.00020575,54202.00000000,444,0.0,0.0
2018-04-03 23:00:00,0.00020600,0.00020600,0.00020256,0.00020343,158666.00000000,752,0.0,0.0
2018-04-04 00:00:00,0.00020343,0.00020414,0.00020000,0.00020169,117466.00000000,865,24.0,0.0
2018-04-04 01:00:00,0.00020169,0.00020500,0.00020011,0.00020061,100217.00000000,565,0.0,0.0
2018-04-04 02:00:00,0.00020061,0.00020197,0.00020055,0.00020161,77309.00000000,285,24.0,0.0
2018-04-04 03:00:00,0.00020141,0.00020141,0.00019900,0.00019953,100890.00000000,392,0.0,0.0
2018-04-04 04:00:00,0.00020017,0.00020128,0.00019888,0.00020033,78489.00000000,272,0.0,0.0
2018-04-04 05:00:00,0.00020033,0.00020215,0.00019950,0.00019988,29113.00000000,291,48.0,0.0
2018-04-04 06:00:00,0.00019988,0.00020104,0.00019899,0.00020077,38822.00000000,162,0.0,0.0
2018-04-04 07:00:00,0.00020095,0.00020273,0.00019919,0.00020127,107709.00000000,251,20.0,0.0
2018-04-04 08:00:00,0.00020127,0.00020410,0.00020091,0.00020287,182732.00000000,321,0.0,0.0
2018-04-04 09:00:00,0.00020288,0.00020402,0.00020188,0.00020327,132054.00000000,344,55.0,0.0
2018-04-04 10:00:00,0.00020327,0.00020454,0.00020225,0.00020252,124643.00000000,303,0.0,0.0
2018-04-04 11:00:00,0.00020257,0.00020517,0.00020188,0.00020441,100786.00000000,361,16.0,0.0
2018-04-04 12:00:00,0.00020459,0.00020600,0.00020303,0.00020546,164353.00000000,276,15.0,0.0
2018-04-04 13:00:00,0.00020547,0.00020726,0.00020404,0.00020406,87357.00000000,500,0.0,0.0
2018-04-04 14:00:00,0.00020406,0.00020620,0.00020005,0.00020118,75090.00000000,466,13.0,0.0
2018-04-04 15:00:00,0.00020134,0.00020242,0.00020062,0.00020196,109922.00000000,245,13.0,0.0
2018-04-04 16:00:00,0.00020203,0.00020680,0.00020194,0.00020667,58630.00000000,302,0.0,0.0
2018-04-04 17:00:00,0.00020667,0.00020699,0.00020338,0.00020500,64170.00000000,295,0.0,0.0
2018-04-04 18:00:00,0.00020440,0.00020660,0.00020391,0.00020558,36017.00000000,324,14.0,0.0
2018-04-04 19:00:00,0.00020546,0.00020624,0.00020349,0.00020432,65293.00000000,240,15.0,0.0
2018-04-04 20:00:00,0.00020499,0.00020499,0.00020352,0.00020402,125377.00000000,176,0.0,0.0
2018-04-04 21:00:00,0.00020403,0.00020771,0.00020215,0.00020470,26433.00000000,288,19.0,0.0
2018-04-04 22:00:00,0.00020537,0.00020770,0.00020444,0.00020444,26171.00000000,205,22.0,0.0
2018-04-04 23:00:00,0.00020445,0.00020633,0.00020400,0.00020406,44191.00000000,233,24.0,0.0
2018-04-05 00:00:00,0.00020432,0.00020543,0.00020194,0.00020242,30339.00000000,263,0.0,0.0
2018-04-05 01:00:00,0.00020221,0.00020296,0.00019791,0.00020040,167894.00000000,607,47.0,0.0
2018-04-05 02:00:00,0.00020098,0.00020332,0.00019806,0.00019948,75576.00000000,465,24.0,0.0
2018-04-05 03:00:00,0.00019905,0.00020381,0.00019800,0.00020381,78073.00000000,305,0.0,0.0
2018-04-05 04:00:00,0.00020349,0.00020500,0.00020270,0.00020365,64463.00000000,338,26.0,0.0
2018-04-05 05:00:00,0.00020370,0.00020500,0.00020364,0.00020367,48734.00000000,234,48.0,0.0
2018-04-05 06:00:00,0.00020383,0.00020521,0.00020303,0.00020399,189528.00000000,227,0.0,0.2681818181818182
2018-04-05 07:00:00,0.00020500,0.00020500,0.00020020,0.00020155,72926.00000000,311,0.0,0.0
2018-04-05 08:00:00,0.00020138,0.00020251,0.00019652,0.00019835,63915.00000000,568,19.0,0.0
2018-04-05 09:00:00,0.00019870,0.00020082,0.00019790,0.00019941,36051.00000000,231,19.0,0.0
2018-04-05 10:00:00,0.00019943,0.00020016,0.00019760,0.00019868,20920.00000000,191,0.0,0.0
2018-04-05 11:00:00,0.00019799,0.00019863,0.00019467,0.00019606,47802.00000000,393,33.0,0.0
2018-04-05 12:00:00,0.00019607,0.00019733,0.00018877,0.00019042,104157.00000000,1249,0.0,0.0
2018-04-05 13:00:00,0.00019039,0.00019370,0.00019039,0.00019238,90081.00000000,522,14.0,0.0
2018-04-05 14:00:00,0.00019238,0.00019626,0.00019238,0.00019581,75319.00000000,505,0.0,0.0
2018-04-05 15:00:00,0.00019581,0.00019849,0.00019350,0.00019679,64681.00000000,538,14.0,0.0
2018-04-05 16:00:00,0.00019679,0.00019749,0.00019200,0.00019287,61975.00000000,502,0.0,0.0
2018-04-05 17:00:00,0.00019287,0.00019439,0.00019000,0.00019190,52602.00000000,468,0.0,0.0
2018-04-05 18:00:00,0.00019189,0.00019306,0.00018923,0.00018994,52487.00000000,407,15.0,0.0
2018-04-05 19:00:00,0.00018982,0.00019141,0.00018923,0.00019106,134156.00000000,348,31.0,0.0
2018-04-05 20:00:00,0.00019106,0.00019300,0.00019085,0.00019205,37305.00000000,417,0.0,0.0
2018-04-05 21:00:00,0.00019151,0.00019343,0.00019096,0.00019292,155724.00000000,345,20.0,0.0
2018-04-05 22:00:00,0.00019292,0.00019374,0.00019168,0.00019342,89890.00000000,275,0.0,0.0
2018-04-05 23:00:00,0.00019369,0.00019440,0.00019224,0.00019297,64846.00000000,273,49.0,0.0
2018-04-06 00:00:00,0.00019296,0.00019296,0.00018900,0.00019130,104892.00000000,423,24.0,0.0
2018-04-06 01:00:00,0.00019059,0.00019170,0.00018900,0.00019016,58766.00000000,306,24.0,0.0
2018-04-06 02:00:00,0.00019015,0.00019198,0.00018960,0.00019133,35302.00000000,158,0.0,0.0
2018-04-06 03:00:00,0.00019132,0.00019342,0.00019060,0.00019240,59914.00000000,306,26.0,0.0
2018-04-06 04:00:00,0.00019243,0.00019350,0.00019214,0.00019350,39681.00000000,255,79.0,0.5416666666666666
2018-04-06 05:00:00,0.00019350,0.00019350,0.00019130,0.00019339,70069.00000000,249,0.0,0.0
2018-04-06 06:00:00,0.00019339,0.00019500,0.00019127,0.00019421,49602.00000000,315,0.0,0.0
2018-04-06 07:00:00,0.00019421,0.00019517,0.00019305,0.00019412,27496.00000000,240,21.0,0.0
2018-04-06 08:00:00,0.00019413,0.00019695,0.00019221,0.00019344,45628.00000000,366,0.0,0.0
2018-04-06 09:00:00,0.00019344,0.00019600,0.00019080,0.00019443,44976.00000000,342,19.0,0.0
2018-04-06 10:00:00,0.00019397,0.00019482,0.00019047,0.00019096,50826.00000000,286,19.0,0.0
2018-04-06 11:00:00,0.00019097,0.00019280,0.00018871,0.00019070,64124.00000000,477,0.0,0.0
2018-04-06 12:00:00,0.00019119,0.00019231,0.00018939,0.00018942,50539.00000000,195,0.0,0.0
2018-04-06 13:00:00,0.00019046,0.00019105,0.00018831,0.00018831,61939.00000000,320,15.0,0.0
2018-04-06 14:00:00,0.00018851,0.00019112,0.00018851,0.00019015,23079.00000000,264,14.0,0.0
2018-04-06 15:00:00,0.00019016,0.00019102,0.00018800,0.00018881,30289.00000000,209,14.0,0.0
2018-04-06 16:00:00,0.00018922,0.00019016,0.00018850,0.00018941,26478.00000000,240,15.0,0.0
2018-04-06 17:00:00,0.00018932,0.00019031,0.00018900,0.00019029,18305.00000000,240,15.0,0.0
2018-04-06 18:00:00,0.00018976,0.00019034,0.00018970,0.00018986,58872.00000000,168,15.0,0.0
2018-04-06 19:00:00,0.00018986,0.00019095,0.00018880,0.00018980,90724.00000000,274,16.0,0.0
2018-04-06 20:00:00,0.00018992,0.00019119,0.00018890,0.00019012,190675.00000000,197,0.0,0.0
2018-04-06 21:00:00,0.00019051,0.00019134,0.00018965,0.00019005,40338.00000000,205,0.0,0.0
2018-04-06 22:00:00,0.00019005,0.00019137,0.00018880,0.00018885,37600.00000000,173,23.0,0.0
2018-04-06 23:00:00,0.00018939,0.00019009,0.00018880,0.00018919,33939.00000000,219,0.0,0.0
2018-04-07 00:00:00,0.00018920,0.00019104,0.00018576,0.00018781,54030.00000000,351,0.0,0.0
2018-04-07 01:00:00,0.00018860,0.00019600,0.00018622,0.00018833,81183.00000000,544,0.0,0.0
2018-04-07 02:00:00,0.00018798,0.00018855,0.00018634,0.00018724,125579.00000000,327,27.0,0.0
2018-04-07 03:00:00,0.00018691,0.00018807,0.00018656,0.00018737,68697.00000000,130,0.0,0.0
2018-04-07 04:00:00,0.00018803,0.00018935,0.00018761,0.00018877,11156.00000000,150,28.0,0.0
2018-04-07 05:00:00,0.00018876,0.00019042,0.00018808,0.00018911,109379.00000000,409,0.0,0.0
2018-04-07 06:00:00,0.00018915,0.00019022,0.00018881,0.00018890,41344.00000000,270,0.0,0.26785714285714285
2018-04-07 07:00:00,0.00018898,0.00019015,0.00018874,0.00018910,56776.00000000,179,0.0,0.0
2018-04-07 08:00:00,0.00018884,0.00018975,0.00018874,0.00018875,45498.00000000,115,23.0,0.0
2018-04-07 09:00:00,0.00018874,0.00018921,0.00018874,0.00018916,32884.00000000,209,0.0,0.0
2018-04-07 10:00:00,0.00018900,0.00018917,0.00018850,0.00018865,158535.00000000,254,0.0,0.0
2018-04-07 11:00:00,0.00018909,0.00018999,0.00018854,0.00018999,29268.00000000,221,0.0,0.0
2018-04-07 12:00:00,0.00018999,0.00019005,0.00018850,0.00018850,46378.00000000,295,0.0,0.0
2018-04-07 13:00:00,0.00018867,0.00018899,0.00018593,0.00018805,105363.00000000,373,17.0,0.0
2018-04-07 14:00:00,0.00018829,0.00019061,0.00018806,0.00018986,64695.00000000,309,16.0,0.0
2018-04-07 15:00:00,0.00018986,0.00019397,0.00018985,0.00019291,202943.00000000,512,31.0,0.0
2018-04-07 16:00:00,0.00019292,0.00019460,0.00019238,0.00019369,121725.00000000,419,0.0,0.0
2018-04-07 17:00:00,0.00019375,0.00019887,0.00019269,0.00019820,132718.00000000,850,0.0,0.0
2018-04-07 18:00:00,0.00019820,0.00020166,0.00019562,0.00019752,201823.00000000,1096,0.0,0.0
2018-04-07 19:00:00,0.00019659,0.00019900,0.00019410,0.00019817,87194.00000000,578,18.0,0.0
2018-04-07 20:00:00,0.00019875,0.00019896,0.00019627,0.00019638,33576.00000000,362,57.0,0.0
2018-04-07 21:00:00,0.00019639,0.00019760,0.00019384,0.00019517,29595.00000000,348,85.0,0.0
2018-04-07 22:00:00,0.00019460,0.00019608,0.00019234,0.00019301,40031.00000000,372,24.0,0.0
2018-04-07 23:00:00,0.00019301,0.00019608,0.00019282,0.00019283,132322.00000000,433,0.0,0.0
2018-04-08 00:00:00,0.00019378,0.00019508,0.00019294,0.00019508,75352.00000000,265,0.0,0.0
2018-04-08 00:00:00,0.00019378,0.00019508,0.00019294,0.00019508,75352.00000000,265,0.0,0.0
2018-04-08 01:00:00,0.00019494,0.00019534,0.00019480,0.00019498,172710.00000000,345,42.0,0.0
2018-04-08 02:00:00,0.00019498,0.00020400,0.00019498,0.00020152,161868.00000000,1261,0.0,0.0
2018-04-08 03:00:00,0.00020200,0.00020200,0.00019670,0.00019729,75273.00000000,427,0.0,0.0
2018-04-08 04:00:00,0.00019780,0.00020403,0.00019707,0.00020201,80761.00000000,457,90.0,0.0
2018-04-08 05:00:00,0.00020189,0.00020399,0.00019794,0.00019850,146551.00000000,433,0.0,0.0
2018-04-08 06:00:00,0.00019848,0.00021306,0.00019833,0.00021019,334938.00000000,2512,0.0,0.0
2018-04-08 07:00:00,0.00021019,0.00021599,0.00020836,0.00020915,178669.00000000,1256,37.0,0.0
2018-04-08 08:00:00,0.00020915,0.00021900,0.00020761,0.00021860,277989.00000000,745,36.0,0.0
2018-04-08 09:00:00,0.00021898,0.00021948,0.00021369,0.00021939,311199.00000000,4992,0.0,0.0
2018-04-08 10:00:00,0.00021938,0.00022717,0.00021154,0.00021375,507874.00000000,3775,0.0,0.325
2018-04-08 11:00:00,0.00021411,0.00021452,0.00020730,0.00020914,406270.00000000,4400,0.0,0.0
2018-04-08 12:00:00,0.00020914,0.00021379,0.00020730,0.00020892,327083.00000000,5431,0.0,0.0
2018-04-08 13:00:00,0.00020943,0.00021159,0.00020813,0.00020960,147227.00000000,827,0.0,0.0
2018-04-08 14:00:00,0.00020890,0.00020959,0.00020523,0.00020672,114783.00000000,885,25.0,0.0
2018-04-08 15:00:00,0.00020672,0.00020835,0.00020600,0.00020629,44667.00000000,495,24.0,0.0
2018-04-08 16:00:00,0.00020662,0.00020667,0.00020509,0.00020639,92739.00000000,458,0.0,0.0
2018-04-08 17:00:00,0.00020638,0.00020825,0.00020427,0.00020746,137329.00000000,730,24.0,0.0
2018-04-08 18:00:00,0.00020745,0.00020820,0.00020480,0.00020631,81968.00000000,342,0.0,0.0
2018-04-08 19:00:00,0.00020632,0.00020704,0.00020480,0.00020614,47623.00000000,308,52.0,0.0
2018-04-08 20:00:00,0.00020592,0.00020619,0.00020480,0.00020618,100932.00000000,266,0.0,0.0
2018-04-08 21:00:00,0.00020606,0.00020746,0.00020498,0.00020746,73195.00000000,322,0.0,0.0
2018-04-08 22:00:00,0.00020738,0.00021003,0.00020669,0.00020675,102805.00000000,576,37.0,0.0
2018-04-08 23:00:00,0.00020750,0.00020850,0.00020600,0.00020825,52809.00000000,230,40.0,0.0
2018-04-09 00:00:00,0.00020826,0.00020828,0.00020516,0.00020726,63987.00000000,321,0.0,0.0
2018-04-09 01:00:00,0.00020730,0.00020849,0.00020716,0.00020807,74785.00000000,335,38.0,0.0
2018-04-09 02:00:00,0.00020805,0.00020849,0.00020775,0.00020849,61973.00000000,350,0.0,0.0
2018-04-09 03:00:00,0.00020792,0.00020848,0.00020481,0.00020635,47857.00000000,518,0.0,0.0
2018-04-09 04:00:00,0.00020635,0.00020896,0.00020455,0.00020715,91363.00000000,439,0.0,0.0
2018-04-09 05:00:00,0.00020721,0.00020814,0.00020714,0.00020800,60504.00000000,254,76.0,0.0
2018-04-09 06:00:00,0.00020805,0.00020908,0.00020742,0.00020765,96036.00000000,336,34.0,0.0
2018-04-09 07:00:00,0.00020765,0.00020800,0.00020732,0.00020762,184331.00000000,304,0.0,0.0
2018-04-09 08:00:00,0.00020775,0.00020900,0.00020710,0.00020896,53560.00000000,310,0.0,0.0
2018-04-09 09:00:00,0.00020896,0.00020998,0.00020816,0.00020894,165127.00000000,433,0.0,0.0
2018-04-09 10:00:00,0.00020894,0.00020925,0.00020350,0.00020352,134774.00000000,861,55.0,0.0
2018-04-09 11:00:00,0.00020352,0.00020481,0.00020047,0.00020162,137572.00000000,1124,0.0,0.0
2018-04-09 12:00:00,0.00020162,0.00020265,0.00020063,0.00020101,69343.00000000,280,0.0,0.06818181818181818
2018-04-09 13:00:00,0.00020123,0.00020273,0.00020102,0.00020244,79083.00000000,196,42.0,0.0
2018-04-09 14:00:00,0.00020200,0.00020239,0.00020047,0.00020215,73716.00000000,307,41.0,0.0
2018-04-09 15:00:00,0.00020223,0.00020363,0.00020136,0.00020265,32799.00000000,229,0.0,0.0
2018-04-09 16:00:00,0.00020241,0.00020265,0.00020191,0.00020193,92524.00000000,199,42.0,0.0
2018-04-09 17:00:00,0.00020201,0.00020383,0.00020189,0.00020235,53825.00000000,311,0.0,0.0
2018-04-09 18:00:00,0.00020235,0.00020297,0.00020121,0.00020268,28877.00000000,157,0.0,0.0
2018-04-09 19:00:00,0.00020268,0.00020317,0.00020127,0.00020200,15238.00000000,155,0.0,0.0
2018-04-09 20:00:00,0.00020199,0.00020199,0.00020047,0.00020077,45715.00000000,285,53.0,0.0
2018-04-09 21:00:00,0.00020099,0.00020277,0.00020057,0.00020165,25073.00000000,159,62.0,0.0
2018-04-09 22:00:00,0.00020165,0.00020166,0.00020047,0.00020096,38503.00000000,181,36.0,0.0
2018-04-09 23:00:00,0.00020110,0.00020163,0.00020073,0.00020137,19837.00000000,205,76.0,0.0
2018-04-10 00:00:00,0.00020094,0.00020137,0.00020019,0.00020109,36148.00000000,222,75.0,0.0
2018-04-10 01:00:00,0.00020096,0.00020149,0.00019966,0.00020092,54030.00000000,393,37.0,0.0
2018-04-10 02:00:00,0.00020118,0.00020145,0.00019976,0.00020080,80620.00000000,163,0.0,0.0
2018-04-10 03:00:00,0.00020093,0.00020167,0.00020012,0.00020047,29474.00000000,189,0.0,0.0
2018-04-10 04:00:00,0.00020078,0.00020140,0.00020011,0.00020114,57993.00000000,165,0.0,0.0
2018-04-10 05:00:00,0.00020114,0.00020252,0.00020011,0.00020012,59927.00000000,238,37.0,0.0
2018-04-10 06:00:00,0.00020030,0.00020153,0.00020008,0.00020111,38279.00000000,256,34.0,0.0
2018-04-10 07:00:00,0.00020076,0.00020203,0.00020075,0.00020168,108363.00000000,262,0.0,0.0
2018-04-10 08:00:00,0.00020179,0.00020251,0.00020150,0.00020189,192474.00000000,257,0.0,0.0
2018-04-10 09:00:00,0.00020190,0.00020214,0.00020076,0.00020172,116929.00000000,252,0.0,0.0
2018-04-10 10:00:00,0.00020172,0.00020172,0.00020075,0.00020100,93930.00000000,191,55.0,0.0
2018-04-10 11:00:00,0.00020089,0.00020141,0.00020008,0.00020101,126163.00000000,281,25.0,0.0
2018-04-10 12:00:00,0.00020105,0.00020230,0.00020100,0.00020163,92003.00000000,268,0.0,0.0
2018-04-10 13:00:00,0.00020161,0.00020313,0.00020161,0.00020299,54646.00000000,331,21.0,0.0
2018-04-10 14:00:00,0.00020290,0.00020765,0.00020281,0.00020711,92190.00000000,865,20.0,0.0
2018-04-10 15:00:00,0.00020765,0.00020862,0.00020405,0.00020644,49687.00000000,577,41.0,0.0
2018-04-10 16:00:00,0.00020728,0.00020837,0.00020619,0.00020722,137381.00000000,414,21.0,0.0
2018-04-10 17:00:00,0.00020724,0.00020940,0.00020669,0.00020844,69759.00000000,434,0.0,0.0
2018-04-10 18:00:00,0.00020844,0.00020945,0.00020650,0.00020709,28520.00000000,270,44.0,0.0
2018-04-10 19:00:00,0.00020781,0.00020855,0.00020627,0.00020765,40005.00000000,257,46.0,0.0
2018-04-10 20:00:00,0.00020765,0.00020766,0.00020501,0.00020515,56407.00000000,276,25.0,0.0
2018-04-10 21:00:00,0.00020517,0.00020729,0.00020417,0.00020486,78298.00000000,289,30.0,0.0
2018-04-10 22:00:00,0.00020485,0.00020750,0.00020485,0.00020487,74894.00000000,273,35.0,0.0
2018-04-10 23:00:00,0.00020486,0.00021015,0.00020434,0.00020932,152813.00000000,553,0.0,0.0
2018-04-11 00:00:00,0.00020932,0.00021236,0.00020932,0.00021134,73601.00000000,806,0.0,0.0
2018-04-11 01:00:00,0.00021134,0.00021303,0.00021015,0.00021015,72928.00000000,528,36.0,0.0
2018-04-11 02:00:00,0.00021067,0.00021580,0.00020832,0.00021303,70235.00000000,920,38.0,0.0
2018-04-11 03:00:00,0.00021362,0.00021437,0.00020994,0.00020996,117577.00000000,486,39.0,0.0
2018-04-11 04:00:00,0.00020996,0.00021132,0.00020995,0.00021037,139539.00000000,288,40.0,0.0
2018-04-11 05:00:00,0.00021036,0.00021154,0.00020995,0.00021093,114977.00000000,263,0.0,0.0
2018-04-11 06:00:00,0.00021094,0.00021126,0.00020995,0.00020998,65714.00000000,286,0.0,0.0
2018-04-11 07:00:00,0.00021024,0.00021065,0.00020869,0.00020936,66936.00000000,264,0.0,0.0
2018-04-11 08:00:00,0.00020922,0.00021073,0.00020809,0.00020954,63049.00000000,311,22.0,0.0
2018-04-11 09:00:00,0.00020937,0.00021371,0.00020830,0.00021100,61563.00000000,503,37.0,0.0
2018-04-11 10:00:00,0.00021100,0.00021490,0.00021096,0.00021351,64563.00000000,389,18.0,0.0
2018-04-11 11:00:00,0.00021351,0.00021500,0.00021322,0.00021371,43129.00000000,264,32.0,0.0
2018-04-11 12:00:00,0.00021368,0.00021458,0.00021350,0.00021399,61891.00000000,253,36.0,0.0
2018-04-11 13:00:00,0.00021392,0.00021886,0.00021255,0.00021637,117813.00000000,766,19.0,0.0
2018-04-11 14:00:00,0.00021580,0.00021656,0.00021322,0.00021629,82170.00000000,400,58.0,0.0
2018-04-11 15:00:00,0.00021629,0.00021820,0.00020010,0.00021156,231539.00000000,1804,62.0,0.0
2018-04-11 16:00:00,0.00021161,0.00021601,0.00021156,0.00021451,102943.00000000,831,21.0,0.0
2018-04-11 17:00:00,0.00021450,0.00021816,0.00021337,0.00021663,91145.00000000,695,22.0,0.0
2018-04-11 18:00:00,0.00021662,0.00021780,0.00021497,0.00021625,134464.00000000,458,22.0,0.0
2018-04-11 19:00:00,0.00021638,0.00021691,0.00021408,0.00021674,30442.00000000,264,23.0,0.0
2018-04-11 20:00:00,0.00021637,0.00021689,0.00021375,0.00021416,53780.00000000,312,25.0,0.0
2018-04-11 21:00:00,0.00021416,0.00021597,0.00021232,0.00021443,105235.00000000,380,60.0,0.0
2018-04-11 22:00:00,0.00021443,0.00021686,0.00021357,0.00021588,38383.00000000,203,35.0,0.0
2018-04-11 23:00:00,0.00021690,0.00021691,0.00021457,0.00021626,64615.00000000,355,38.0,0.0
2018-04-12 00:00:00,0.00021680,0.00021844,0.00021383,0.00021584,73212.00000000,413,0.0,0.0
2018-04-12 01:00:00,0.00021583,0.00021585,0.00021378,0.00021427,42853.00000000,305,0.0,0.0
2018-04-12 02:00:00,0.00021440,0.00021586,0.00021403,0.00021530,99989.00000000,286,38.0,0.0
2018-04-12 03:00:00,0.00021547,0.00021829,0.00021449,0.00021725,75580.00000000,382,0.0,0.0
2018-04-12 04:00:00,0.00021795,0.00021828,0.00021588,0.00021697,20419.00000000,187,40.0,0.0
2018-04-12 05:00:00,0.00021675,0.00021776,0.00021505,0.00021583,23205.00000000,138,0.0,0.0
2018-04-12 06:00:00,0.00021588,0.00022590,0.00021588,0.00021867,210429.00000000,1562,34.0,0.0
2018-04-12 07:00:00,0.00021867,0.00021890,0.00021415,0.00021890,73342.00000000,683,32.0,0.0
2018-04-12 08:00:00,0.00021893,0.00021999,0.00021415,0.00021590,53218.00000000,396,30.0,0.0
2018-04-12 09:00:00,0.00021589,0.00021743,0.00021411,0.00021527,75936.00000000,248,0.0,0.0
2018-04-12 10:00:00,0.00021530,0.00021888,0.00021528,0.00021838,226620.00000000,389,56.0,0.0
2018-04-12 11:00:00,0.00021810,0.00021909,0.00020818,0.00020871,150780.00000000,1044,0.0,0.0
2018-04-12 12:00:00,0.00020915,0.00021600,0.00020560,0.00021600,130353.00000000,1076,23.0,0.0
2018-04-12 13:00:00,0.00021593,0.00021680,0.00021341,0.00021346,86369.00000000,438,21.0,0.0
2018-04-12 14:00:00,0.00021362,0.00021450,0.00021291,0.00021319,115087.00000000,413,0.0,0.0
