username,date,retweets,favorites,text
Crypt0F,2018-04-15 08:24,4,11,"$ BTS broke out and penetrating the red cloud. This one looks so bullish. Lets go! # Bitcoin # cryptocurrency $ crypto # cryptocurrencies # trading # altcoins # BTS # USD $ BTC # Blockchain # BTC # market # bitshares # FA # TA # ATH # ihaveabagpic.twitter.com/qCxTx8RUF7"
omodai_zyohou,2018-04-14 18:43,0,0,"【BTS】BitShares part0.0002【DEX DAC DPOS】 http://kasotukayaro.xn--u9j207iixgbigp2p.xn--tckwe/3090/%e3%80%90bts%e3%80%91bitshares-part0-0002%e3%80%90dex-dac-dpos%e3%80%91-5/kasotukayaro.書物の回想.コム/3090/%e3%80%90 …"
EziraNetwork,2018-04-14 14:42,12,14,"Bitshares Open Source Hangout: https://www.youtube.com/watch?v=AQGchZpVFEI … Create your bts account today: https://goo.gl/UCD9zu # Ezira # bitshares # bts # eos # steem # steemit # btc # bitcoin # dex # dpos # crypto # blockchain @ Beyond_Bitcoin Like, Retweet, and comment your BTS address for 1 Free BTS!"
ToolFreeCrypto,2018-04-13 00:56,11,40,"I don't know if you guys got the memo, but I'm a tiny bit bullish on $ BTS. I've been wrong roughly zero times, so I'm gonna go ahead & say @ BitShares is just getting started booiiiiiiiiiiiiii! # Crypto # BitCoin # BitShares # AltCoins # TomCruiseWearsSkinSuits # BuffaloTom pic.twitter.com/DDnrAOEEa6"
ToolFreeCrypto,2018-04-12 16:06,5,19,"3rd try. I haven’t even looked at $ BTS much today. I don’t care. Buy it. Buy that shit until you’re dying from the hype. Then perk up n buy some more. You’ll be thanking me in a few months. Groveling at masters’ feet. Buy fucking @ bitshares. You’ll be so happy! # Crypto # AltCoins"
OpenLedgerDEX,2018-04-11 17:05,8,21,"Keep Your # EOS Safe after June 1st with # OpenLedger # DEX To all EOS holders - no need to worry! https://blog.openledger.info/2018/04/03/keep-your-eos-safe-after-june-1st-with-openledger-dex/ … # cryptocurrency # crypto # blockchain # fintech # Bitshares # Bitcoin # BTS pic.twitter.com/oZvwVH9HDn"
OpenLedgerDEX,2018-04-11 16:20,4,7,"Buying and Selling # Assets on # OpenLedger # DEX # Bitcoin # DEX # decentralized # video # Bitshares # BTS # BTC # crypto # cryptocurrency # blockchain # openledgerweeklyhttps://www.youtube.com/watch?v=DsZBQP87M-w …"
ToolFreeCrypto,2018-04-05 03:46,5,17,"Yup. It’s official. $ BTC can do whatever it wants. $ BTS doesn’t give a shit. @ BitShares is the biggest position I have now. I’ve been telling you for weeks, literally, so you have no excuse. Just wait and see what happens in 2018. # TFCryptoGroup # TomCruiseForPresident # Crypto pic.twitter.com/2IqmkYJjI7"
sennyuinv,2018-04-05 00:18,8,21,"CryptoBridgeでXEMを取引するには CryptoBridgeのトレード画面のURLにOPEN.XEM_OPEN.BTCやOPEN.XEM_BTSと入力すればできます が、面倒なのでBitsharesやOpenLedgerのDEXフロントエンドにアカウントをインポートして使う方が簡単です"
blockonomi,2018-04-04 09:09,4,7,"Beginner’s Guide to BitShares: Decentralized Exchange & Investment Platform https://blockonomi.com/bitshares-guide/ … $ BTS # BTS # BitShares @ bitshares pic.twitter.com/eOkz0WYcv2"
murda_ra,2018-04-03 17:18,11,25,"http://HUOBIPRO.com  adds # BitShares to the # crypto # trading and hits ~10M BTS pump first day! https://twitter.com/bitshares/status/981181700603564068 …"
BitsharesDEX,2018-04-03 15:29,5,25,"It’s good to see $ BTS # Bitshares rinding the bearish storm so well holding up against the BTC crashes and pushing hard when BTC rises. It only takes a single chain reaction for the whole market to go on a bull run. And believe me I’m sure its coming."
thecoinchaser,2018-04-02 22:26,15,23,"Let’s dance $ BTS . # bitshares # cryptopic.twitter.com/MhnbolY5CS"
Bedefel,2018-04-02 19:05,3,20,"# bitshares is now on Huobi Pro! $ bts https://twitter.com/kevinmesserly/status/980698305935134721 …"
cvcoin_ico,2018-04-02 12:30,16,20,"Huobi Pro Launches BitShares (BTS) on April 2 14:30 (GMT +8) https://www.huobipro.com/notice_detail/?id=1264 …"
LitecoinBud,2018-04-02 12:20,1,1,"Best Altcoin returns in (24h): 1. @ storjproject +39.4% $ STORJ 2. VeChain +21.1% $ VEN 3. @ BitShares +19.0% $ BTS # blockchain # altcoins signal # storj # VEN # bts # blockchaintechnologypic.twitter.com/WSh3Q4T7Jx"
BitSharesOrg,2018-04-02 08:40,5,9,"RT murda_ra: RT kevinmesserly: # BitShares $ BTS is the third highest gainer today on coinmarketcap. pic.twitter.com/CoIxyHOpsb"
bts_earthwalker,2018-04-02 08:35,2,7,"# Huobi Pro Launches BitShares (BTS) on April 2 14:30 (GMT +8)! This is a big move for $ bts! Happy Easter # BitShares community https://www.huobipro.com/notice_detail/?id=1264 … # crypto # blockchain # bitcoin # Ethereum $ trx $ waves $ neo $ btc $ bch $ xvg $ eth $ ltc $ xrp $ eos $ xem $ adapic.twitter.com/fHgBRX0k0p"
CoinWatcherBot,2018-04-02 08:00,1,1,"Best returns (24h): 1. VeChain +25.7% $ VEN 2. @ BitShares +17.7% $ BTS 3. @ vergecurrency +17.4% $ XVG # blockchain # altcoinspic.twitter.com/4oZWuzd7w1"
sennyuinv,2018-04-02 07:52,2,2,"$ BTS のHuobi Pro上場スケジュール(公式お知らせより) 2018-04-02 14:30(GMT+8) Deposit開始 2018-04-03 14:00(GMT+8) BTS/BTC, BTS/ETHペア追加 2018-04-05 14:30(GMT+8) Withdraw開始 BTSのトレード開始は明日になります。詳細はお知らせを確認ください。 # Bitshares https://www.huobipro.com/notice_detail/?id=1264 …"
GetCoinAlerts,2018-04-02 07:50,0,2,"Moving today: VeChain $ VEN: 25.54% Ormeus Coin $ ORME: 17.77% BitShares $ BTS: 17.19% Oyster $ PRL: -9.45% Veritaseum $ VERI: -12.05% SaluS $ SLS: -18.92%"
ToolFreeCrypto,2018-04-02 07:27,0,2,"$ BTS and $ VEN, you're welcome people. Feel free to kiss the ring any time. # BitShares is my favorite project around right now. Come join my telegram if you'd like to find out more, but it was announced LAST NIGHT that we're all getting into it! Let's go! # Crypto # BitCoin # BTSDEX pic.twitter.com/KaKid4CgwO"
sennyuinv,2018-04-02 07:18,0,6,"# Bitshares $ BTS CMC値上がり率三位に！ こんな光景見たことありません https://twitter.com/kevinmesserly/status/980704008317874177 …"
CryptoStatsBot,2018-04-02 06:59,0,2,"Biggest Gainers (1 hr) VeChain $ VEN 23.21% BitShares $ BTS 8.37% ReddCoin $ RDD 4.61% Neblio $ NEBL 2.16% Decentraland $ MANA 1.18%"
sennyuinv,2018-04-02 06:55,5,15,"telegram見逃してました $ BTS が # Huobi に上場！ 世界第二位の取引所です # Bitshares に夜明けが来たのかもしれません https://twitter.com/kevinmesserly/status/980698305935134721 …"
doteyakii,2018-04-02 06:42,3,5,"$ BTS 吹いてると思ったら # Huobi に来たんか。 これは期待やで。 # bitshares"
CapitalTA,2018-04-02 06:41,1,2,"# BTSで妄想 # bitshares # bts Spiked up to 2140 We entered at the initial levels of 1930 and the same now becomes our stop loss. HOLD Trading higher at 15% on # binancepic.twitter.com/Vq72febnom"
ShubhanshuRajor,2018-04-02 06:39,0,3,"The moon journey has just begun for bitshares! # bts # xvg # btc # bts # bitcoin # eth # ethereum # crypto # cryptocurrency # money # XVG # XRP # ripplepic.twitter.com/D9kIo7Sjcw"
LoudCactus,2018-04-02 06:32,1,4,"# Bitshares $ BTS will be listed on # Huobi"
CryptoNewswire,2018-04-02 06:31,0,1,"BTS/BTC 1 Month High - Bitshares (BTS) price reaches 1 Month High - $ BTS $ BTC # bitshares # crypto # cryptocurrency"
crypto_alert,2018-04-02 06:00,1,4,"Top 3! 3/3 - # BitShares # BTS $ BTS Last 24h - 5.56% MarketCap - 283359425.0€ 0.10846€ 0.00002฿"
doteyakii,2018-04-01 17:00,1,3,"あとツイッターでの $ BTS 情報なら @ sennyuinv さんは外されへんで要チェックやで！ # BitShares"
OpenLedgerDC,2018-04-01 16:20,3,11,"Trade # Scorum on # OpenLedger # DEX Welcome @ SCORUM_en https://blog.openledger.info/2018/03/29/trade-scorum-on-openledger-dex/ … # blockchain # cryptocurrency # Bitcoin # BTC # Bitshares # BTS"
OpenLedgerDEX,2018-04-01 09:15,3,7,"Meet # OpenLedger Weekly Episode 2 https://youtu.be/7IEf2_pMt4k  Including How To Fund Your OpenLedger Account with # Bitcoin # DEX # decentralized # video # Bitshares # BTS # BTC # crypto # cryptocurrency # blockchain"
ShubhanshuRajor,2018-04-01 08:47,0,1,"Btc bouncing back from 6000 (lowest point)? # bts # bitshares # crypto # cryptocurrency # btc # bitcoin # eth # ethereum # ltc # litecoin # xrp # ripple # moon"
kasoutuuka_soku,2018-04-01 03:57,0,0,"【BTS】BitShares part0.0002【DEX DAC DPOS】 https://kasoutuuka-sokuhou.com/2018/04/01/2089/ …"
pilottage,2018-04-01 00:53,1,5,"# SkyCoin is tradeable on the # BitShares Dex under CNY USD BTC and BTS pairs. @ skycoin update your exchange listings :) https://openledger.io/market/OPEN.SKY_BTS …"
